# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 87dab8c29948a1a2e11cacc88f49d182bbd2e933
# git_state: dirty
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
psquarehash,,mersenne31,24,single,52,262144,92,354923099
psquarehash,,koalabear,16,single,52,262144,92,308732541
psquarehash,,koalabear,24,single,52,131072,92,231322371
psquarehash,,babybear,16,single,52,262144,92,311715745
psquarehash,,babybear,24,single,52,131072,92,231705177
rescue_prime,,bls12_381,3,current,16,1024,92,344540326
rescue_prime,,bls12_381,3,original,14,1024,92,301381494
rescue_prime,,bls12_381,4,current,13,1024,92,374712590
rescue_prime,,bls12_381,4,original,11,1024,92,317082204
rescue_prime,,bn254,3,current,16,1024,92,338124958
rescue_prime,,bn254,3,original,14,1024,92,295766501
rescue_prime,,bn254,4,current,13,1024,92,367631297
rescue_prime,,bn254,4,original,11,1024,92,310973569
rescue_prime,,goldilocks,8,single,8,16384,92,252936984
rescue_prime,,goldilocks,12,single,8,16384,92,393862296
rescue_prime,,mersenne31,16,single,8,16384,92,328759586
rescue_prime,,mersenne31,24,single,8,8192,92,265165786
rescue_prime,,koalabear,16,single,8,8192,92,235647353
rescue_prime,,koalabear,24,single,8,8192,92,380680192
rescue_prime,,babybear,16,single,8,8192,92,238311071
rescue_prime,,babybear,24,single,8,8192,92,386731640
anemoi,,bls12_381,4,current,20,1024,92,288106916
anemoi,,bls12_381,4,original,14,1024,92,201789121
anemoi,,bn254,4,current,20,1024,92,282771997
anemoi,,bn254,4,original,14,2048,92,395917998
anemoi,,goldilocks,8,single,11,32768,92,347423183
anemoi,,goldilocks,12,single,10,16384,92,238386772
anemoi,,mersenne31,16,single,10,32768,92,342717370
anemoi,,mersenne31,24,single,9,16384,92,239563602
anemoi,,koalabear,16,single,10,16384,92,260583652
anemoi,,koalabear,24,single,9,16384,92,363636542
anemoi,,babybear,16,single,9,16384,92,236005953
anemoi,,babybear,24,single,9,16384,92,364718554
griffin,,bls12_381,3,current,20,2048,92,287482420
griffin,,bls12_381,3,original,14,2048,92,201272856
griffin,,bls12_381,4,current,20,2048,92,289640071
griffin,,bls12_381,4,original,11,4096,92,318722259
griffin,,bn254,3,current,20,2048,92,282727664
griffin,,bn254,3,original,14,4096,92,395953414
griffin,,bn254,4,current,20,2048,92,284642241
griffin,,bn254,4,original,11,4096,92,313577825
griffin,,goldilocks,8,single,8,131072,92,283783367
griffin,,goldilocks,12,single,8,131072,92,301176700
arion,,bls12_381,3,single,11,4096,92,342020347
arion,,bls12_381,4,single,10,4096,92,329734157
arion,,bn254,3,single,11,4096,92,332639497
arion,,bn254,4,single,10,4096,92,320269420
grendel,native,bls12_381,3,single,24,256,92,269871268
grendel,native,bn254,3,single,24,256,92,267730638
xhash,XHash8,goldilocks,12,single,6,32768,92,283747379
xhash,XHash12,goldilocks,12,single,6,32768,92,370133983
xhash,XHash16,mersenne31,24,single,6,32768,92,301968310
xhash,XHash24,mersenne31,24,single,6,32768,92,363819163
reinforced_concrete,,bls12_381,3,single,7,131072,92,242270751
reinforced_concrete,,bn254,3,single,7,131072,92,241271203
skyscraper,,bls12_381,4,single,18,262144,92,287855035
skyscraper,,bn254,4,single,18,262144,92,279461901
monolith,,goldilocks,8,single,6,1048576,92,264425041
monolith,,goldilocks,12,single,6,524288,92,203811179
monolith,,mersenne31,16,single,6,524288,92,214668019
monolith,,mersenne31,24,single,6,262144,92,217848522
polocolo,,bls12_381,3,single,6,1024,92,261821396
polocolo,,bls12_381,4,single,5,1024,92,291285006
polocolo,,bn254,3,single,6,1024,92,235229913
polocolo,,bn254,4,single,5,1024,92,262175898
tip4p,,goldilocks,12,single,5,262144,92,331380663
plain,sha256_compress,-,-,single,-,8388608,92,211532830
plain,keccak_f1600,-,-,single,-,524288,92,203112784
plain,blake2b_compress,-,-,single,-,2097152,92,240076470
plain,blake3_compress,-,-,single,-,4194304,92,268239449
gmimc,,bls12_381,3,single,228,16384,93,259393839
gmimc,,bls12_381,4,single,231,16384,93,265505751
gmimc,,bn254,3,single,228,16384,93,252610703
gmimc,,bn254,4,single,231,16384,93,256733647
gmimc,,goldilocks,8,single,68,524288,93,336917390
gmimc,,goldilocks,12,single,93,262144,93,235325862
gmimc,,mersenne31,16,single,158,262144,93,269965875
gmimc,,mersenne31,24,single,335,131072,93,320477298
gmimc,,koalabear,16,single,158,262144,93,305744106
gmimc,,koalabear,24,single,335,131072,93,336803327
gmimc,,babybear,16,single,158,131072,93,246308426
gmimc,,babybear,24,single,335,65536,93,259548057
gmimc2,alpha=8,bls12_381,3,single,63,32768,93,213449290
gmimc2,alpha=8,bls12_381,4,single,64,32768,93,217457221
gmimc2,alpha=8,bn254,3,single,63,32768,93,209646624
gmimc2,alpha=8,bn254,4,single,64,32768,93,213620260
gmimc2,alpha=4,goldilocks,8,single,88,262144,93,294257040
gmimc2,alpha=4,goldilocks,12,single,96,262144,93,362225044
gmimc2,alpha=2,mersenne31,16,single,176,65536,93,201921829
gmimc2,alpha=2,mersenne31,24,single,264,32768,93,223414444
gmimc2,alpha=2,koalabear,16,single,176,131072,93,291089128
gmimc2,alpha=2,koalabear,24,single,264,65536,93,237642732
gmimc2,alpha=2,babybear,16,single,176,131072,93,291077447
gmimc2,alpha=2,babybear,24,single,264,65536,93,234549762
poseidon,,bls12_381,3,single,8+56,16384,93,255293416
poseidon,,bls12_381,4,single,8+56,16384,93,376555212
poseidon,,bn254,3,single,8+56,16384,93,246553974
poseidon,,bn254,4,single,8+56,16384,93,367939202
poseidon,,goldilocks,8,single,8+22,131072,93,334705907
poseidon,,goldilocks,12,single,8+22,65536,93,320739688
poseidon,,mersenne31,16,single,8+14,65536,93,319751632
poseidon,,mersenne31,24,single,8+22,16384,93,225139757
poseidon,,koalabear,16,single,8+20,32768,93,250954808
poseidon,,koalabear,24,single,8+23,16384,93,300085871
poseidon,,babybear,16,single,8+13,65536,93,403322493
poseidon,,babybear,24,single,8+21,16384,93,287688474
poseidon2,,bls12_381,3,single,8+56,65536,93,316413945
poseidon2,,bls12_381,4,single,8+56,32768,93,284953403
poseidon2,,bn254,3,single,8+56,65536,93,309440753
poseidon2,,bn254,4,single,8+56,32768,93,274180051
poseidon2,,goldilocks,8,single,8+22,524288,93,391924964
poseidon2,,goldilocks,12,single,8+22,262144,93,268616063
poseidon2,,mersenne31,16,single,8+14,262144,93,253171520
poseidon2,,mersenne31,24,single,8+22,131072,93,209785695
poseidon2,,koalabear,16,single,8+20,262144,93,285343752
poseidon2,,koalabear,24,single,8+23,131072,93,207027459
poseidon2,,babybear,16,single,8+13,262144,93,305572695
poseidon2,,babybear,24,single,8+21,131072,93,248464625
neptune,,bls12_381,4,single,6+69,32768,93,326095837
neptune,,bn254,4,single,6+69,32768,93,314729988
neptune,,goldilocks,8,single,6+38,262144,93,316409436
neptune,,goldilocks,12,single,6+42,131072,93,304145718
psquarehash,,mersenne31,16,single,52,262144,93,244092905
psquarehash,,mersenne31,24,single,52,262144,93,354801230
psquarehash,,koalabear,16,single,52,262144,93,312682321
psquarehash,,koalabear,24,single,52,131072,93,231681752
psquarehash,,babybear,16,single,52,262144,93,311879351
psquarehash,,babybear,24,single,52,131072,93,232354279
rescue_prime,,bls12_381,3,current,16,1024,93,344606288
rescue_prime,,bls12_381,3,original,14,1024,93,301351296
rescue_prime,,bls12_381,4,current,13,1024,93,374799892
rescue_prime,,bls12_381,4,original,11,1024,93,317074208
rescue_prime,,bn254,3,current,16,1024,93,338054806
rescue_prime,,bn254,3,original,14,1024,93,295763043
rescue_prime,,bn254,4,current,13,1024,93,367633400
rescue_prime,,bn254,4,original,11,1024,93,311006449
rescue_prime,,goldilocks,8,single,8,16384,93,252941010
rescue_prime,,goldilocks,12,single,8,16384,93,393982580
rescue_prime,,mersenne31,16,single,8,16384,93,329830526
rescue_prime,,mersenne31,24,single,8,8192,93,265380256
rescue_prime,,koalabear,16,single,8,8192,93,235935852
rescue_prime,,koalabear,24,single,8,8192,93,380943703
rescue_prime,,babybear,16,single,8,8192,93,238354171
rescue_prime,,babybear,24,single,8,8192,93,384047924
anemoi,,bls12_381,4,current,20,1024,93,288192255
anemoi,,bls12_381,4,original,14,1024,93,201802456
anemoi,,bn254,4,current,20,1024,93,282938998
anemoi,,bn254,4,original,14,2048,93,395960896
anemoi,,goldilocks,8,single,11,32768,93,347512959
anemoi,,goldilocks,12,single,10,16384,93,238431406
anemoi,,mersenne31,16,single,10,32768,93,341729222
anemoi,,mersenne31,24,single,9,16384,93,239675611
anemoi,,koalabear,16,single,10,16384,93,260818801
anemoi,,koalabear,24,single,9,16384,93,363603318
anemoi,,babybear,16,single,9,16384,93,235765944
anemoi,,babybear,24,single,9,16384,93,367210259
griffin,,bls12_381,3,current,20,2048,93,288042094
griffin,,bls12_381,3,original,14,2048,93,201346594
griffin,,bls12_381,4,current,20,2048,93,290089371
griffin,,bls12_381,4,original,11,4096,93,318686390
griffin,,bn254,3,current,20,2048,93,282788297
griffin,,bn254,3,original,14,4096,93,395946519
griffin,,bn254,4,current,20,2048,93,284641499
griffin,,bn254,4,original,11,4096,93,313605005
griffin,,goldilocks,8,single,8,131072,93,281795230
griffin,,goldilocks,12,single,8,131072,93,301594570
arion,,bls12_381,3,single,11,4096,93,341990910
arion,,bls12_381,4,single,10,4096,93,330926885
arion,,bn254,3,single,11,4096,93,332652008
arion,,bn254,4,single,10,4096,93,320207803
grendel,native,bls12_381,3,single,24,256,93,268712352
grendel,native,bn254,3,single,24,256,93,267424465
xhash,XHash8,goldilocks,12,single,6,32768,93,283782394
xhash,XHash12,goldilocks,12,single,6,32768,93,370920883
xhash,XHash16,mersenne31,24,single,6,32768,93,301915530
xhash,XHash24,mersenne31,24,single,6,32768,93,364258081
reinforced_concrete,,bls12_381,3,single,7,131072,93,240841469
reinforced_concrete,,bn254,3,single,7,131072,93,241266393
skyscraper,,bls12_381,4,single,18,262144,93,287315046
skyscraper,,bn254,4,single,18,262144,93,279054729
monolith,,goldilocks,8,single,6,1048576,93,264499309
monolith,,goldilocks,12,single,6,524288,93,204276899
monolith,,mersenne31,16,single,6,524288,93,215498570
monolith,,mersenne31,24,single,6,262144,93,217430400
polocolo,,bls12_381,3,single,6,1024,93,261869284
polocolo,,bls12_381,4,single,5,1024,93,291251171
polocolo,,bn254,3,single,6,1024,93,235244680
polocolo,,bn254,4,single,5,1024,93,262191496
tip4p,,goldilocks,12,single,5,262144,93,331406871
plain,sha256_compress,-,-,single,-,8388608,93,211512561
plain,keccak_f1600,-,-,single,-,524288,93,203239762
plain,blake2b_compress,-,-,single,-,2097152,93,241118356
plain,blake3_compress,-,-,single,-,4194304,93,270287476
gmimc,,bls12_381,3,single,228,16384,94,259458990
gmimc,,bls12_381,4,single,231,16384,94,264680547
gmimc,,bn254,3,single,228,16384,94,252754080
gmimc,,bn254,4,single,231,16384,94,255753455
gmimc,,goldilocks,8,single,68,524288,94,337138382
gmimc,,goldilocks,12,single,93,262144,94,236373088
gmimc,,mersenne31,16,single,158,262144,94,268261800
gmimc,,mersenne31,24,single,335,131072,94,324381844
gmimc,,koalabear,16,single,158,262144,94,305706274
gmimc,,koalabear,24,single,335,131072,94,333183812
gmimc,,babybear,16,single,158,131072,94,246580734
gmimc,,babybear,24,single,335,65536,94,260308988
gmimc2,alpha=8,bls12_381,3,single,63,32768,94,213414946
gmimc2,alpha=8,bls12_381,4,single,64,32768,94,216903956
gmimc2,alpha=8,bn254,3,single,63,32768,94,210350369
gmimc2,alpha=8,bn254,4,single,64,32768,94,213596635
gmimc2,alpha=4,goldilocks,8,single,88,262144,94,294360912
gmimc2,alpha=4,goldilocks,12,single,96,262144,94,363140844
gmimc2,alpha=2,mersenne31,16,single,176,65536,94,202098318
gmimc2,alpha=2,mersenne31,24,single,264,32768,94,223273408
gmimc2,alpha=2,koalabear,16,single,176,131072,94,291193663
gmimc2,alpha=2,koalabear,24,single,264,65536,94,234158149
gmimc2,alpha=2,babybear,16,single,176,131072,94,291495588
gmimc2,alpha=2,babybear,24,single,264,65536,94,234481333
poseidon,,bls12_381,3,single,8+56,16384,94,255452112
poseidon,,bls12_381,4,single,8+56,16384,94,376303361
poseidon,,bn254,3,single,8+56,16384,94,245751955
poseidon,,bn254,4,single,8+56,16384,94,367564480
poseidon,,goldilocks,8,single,8+22,131072,94,335026164
poseidon,,goldilocks,12,single,8+22,65536,94,320702768
poseidon,,mersenne31,16,single,8+14,65536,94,320136690
poseidon,,mersenne31,24,single,8+22,16384,94,225495321
poseidon,,koalabear,16,single,8+20,32768,94,251430396
poseidon,,koalabear,24,single,8+23,16384,94,300036889
poseidon,,babybear,16,single,8+13,65536,94,404073145
poseidon,,babybear,24,single,8+21,16384,94,287671962
poseidon2,,bls12_381,3,single,8+56,65536,94,316922834
poseidon2,,bls12_381,4,single,8+56,32768,94,284888972
poseidon2,,bn254,3,single,8+56,65536,94,310177188
poseidon2,,bn254,4,single,8+56,32768,94,274233169
poseidon2,,goldilocks,8,single,8+22,524288,94,392101863
poseidon2,,goldilocks,12,single,8+22,262144,94,268656367
poseidon2,,mersenne31,16,single,8+14,262144,94,253394507
poseidon2,,mersenne31,24,single,8+22,131072,94,209881753
poseidon2,,koalabear,16,single,8+20,262144,94,285959582
poseidon2,,koalabear,24,single,8+23,131072,94,208938550
poseidon2,,babybear,16,single,8+13,262144,94,306237666
poseidon2,,babybear,24,single,8+21,131072,94,248590520
neptune,,bls12_381,4,single,6+69,32768,94,325502117
neptune,,bn254,4,single,6+69,32768,94,314104498
neptune,,goldilocks,8,single,6+38,262144,94,316043581
neptune,,goldilocks,12,single,6+42,131072,94,304765145
psquarehash,,mersenne31,16,single,52,262144,94,243914581
psquarehash,,mersenne31,24,single,52,262144,94,355034615
psquarehash,,koalabear,16,single,52,262144,94,313838831
psquarehash,,koalabear,24,single,52,131072,94,231800634
psquarehash,,babybear,16,single,52,262144,94,311917380
psquarehash,,babybear,24,single,52,131072,94,232936156
rescue_prime,,bls12_381,3,current,16,1024,94,344616977
rescue_prime,,bls12_381,3,original,14,1024,94,301366844
rescue_prime,,bls12_381,4,current,13,1024,94,374795082
rescue_prime,,bls12_381,4,original,11,1024,94,317152163
rescue_prime,,bn254,3,current,16,1024,94,338078518
rescue_prime,,bn254,3,original,14,1024,94,295705284
rescue_prime,,bn254,4,current,13,1024,94,367603823
rescue_prime,,bn254,4,original,11,1024,94,310989516
rescue_prime,,goldilocks,8,single,8,16384,94,252931832
rescue_prime,,goldilocks,12,single,8,16384,94,394445343
rescue_prime,,mersenne31,16,single,8,16384,94,329219052
rescue_prime,,mersenne31,24,single,8,8192,94,265179890
rescue_prime,,koalabear,16,single,8,8192,94,236719085
rescue_prime,,koalabear,24,single,8,8192,94,381510801
rescue_prime,,babybear,16,single,8,8192,94,237398544
rescue_prime,,babybear,24,single,8,8192,94,383464532
anemoi,,bls12_381,4,current,20,1024,94,288175803
anemoi,,bls12_381,4,original,14,1024,94,201775204
anemoi,,bn254,4,current,20,1024,94,282829893
anemoi,,bn254,4,original,14,2048,94,395978628
anemoi,,goldilocks,8,single,11,32768,94,346754482
anemoi,,goldilocks,12,single,10,16384,94,238294629
anemoi,,mersenne31,16,single,10,32768,94,340083425
anemoi,,mersenne31,24,single,9,16384,94,239588938
anemoi,,koalabear,16,single,10,16384,94,259668000
anemoi,,koalabear,24,single,9,16384,94,363448357
anemoi,,babybear,16,single,9,16384,94,234897270
anemoi,,babybear,24,single,9,16384,94,364603927
griffin,,bls12_381,3,current,20,2048,94,287498678
griffin,,bls12_381,3,original,14,2048,94,201249351
griffin,,bls12_381,4,current,20,2048,94,289652152
griffin,,bls12_381,4,original,11,4096,94,318680198
griffin,,bn254,3,current,20,2048,94,282730538
griffin,,bn254,3,original,14,4096,94,395892928
griffin,,bn254,4,current,20,2048,94,284742377
griffin,,bn254,4,original,11,4096,94,313530023
griffin,,goldilocks,8,single,8,131072,94,281789399
griffin,,goldilocks,12,single,8,131072,94,301386230
arion,,bls12_381,3,single,11,4096,94,342156930
arion,,bls12_381,4,single,10,4096,94,331774498
arion,,bn254,3,single,11,4096,94,332672555
arion,,bn254,4,single,10,4096,94,320425109
grendel,native,bls12_381,3,single,24,256,94,269712750
grendel,native,bn254,3,single,24,256,94,267271299
xhash,XHash8,goldilocks,12,single,6,32768,94,283659303
xhash,XHash12,goldilocks,12,single,6,32768,94,370472724
xhash,XHash16,mersenne31,24,single,6,32768,94,301736685
xhash,XHash24,mersenne31,24,single,6,32768,94,364291904
reinforced_concrete,,bls12_381,3,single,7,131072,94,241859971
reinforced_concrete,,bn254,3,single,7,131072,94,241450626
skyscraper,,bls12_381,4,single,18,262144,94,287360760
skyscraper,,bn254,4,single,18,262144,94,279293966
monolith,,goldilocks,8,single,6,1048576,94,265655860
monolith,,goldilocks,12,single,6,524288,94,203454091
monolith,,mersenne31,16,single,6,524288,94,215088813
monolith,,mersenne31,24,single,6,262144,94,216645182
polocolo,,bls12_381,3,single,6,1024,94,261854966
polocolo,,bls12_381,4,single,5,1024,94,291259646
polocolo,,bn254,3,single,6,1024,94,235252374
polocolo,,bn254,4,single,5,1024,94,262168854
tip4p,,goldilocks,12,single,5,262144,94,331721559
plain,sha256_compress,-,-,single,-,8388608,94,211503774
plain,keccak_f1600,-,-,single,-,524288,94,203322105
plain,blake2b_compress,-,-,single,-,2097152,94,239972444
plain,blake3_compress,-,-,single,-,4194304,94,269238044
gmimc,,bls12_381,3,single,228,16384,95,259322454
gmimc,,bls12_381,4,single,231,16384,95,264544783
gmimc,,bn254,3,single,228,16384,95,252279622
gmimc,,bn254,4,single,231,16384,95,255896231
gmimc,,goldilocks,8,single,68,524288,95,337348483
gmimc,,goldilocks,12,single,93,262144,95,236818380
gmimc,,mersenne31,16,single,158,262144,95,268207207
gmimc,,mersenne31,24,single,335,131072,95,323405528
gmimc,,koalabear,16,single,158,262144,95,305517450
gmimc,,koalabear,24,single,335,131072,95,330076414
gmimc,,babybear,16,single,158,131072,95,246598997
gmimc,,babybear,24,single,335,65536,95,259561902
gmimc2,alpha=8,bls12_381,3,single,63,32768,95,212627013
gmimc2,alpha=8,bls12_381,4,single,64,32768,95,217696726
gmimc2,alpha=8,bn254,3,single,63,32768,95,210036953
gmimc2,alpha=8,bn254,4,single,64,32768,95,213976915
gmimc2,alpha=4,goldilocks,8,single,88,262144,95,294757172
gmimc2,alpha=4,goldilocks,12,single,96,262144,95,365558891
gmimc2,alpha=2,mersenne31,16,single,176,65536,95,202202231
gmimc2,alpha=2,mersenne31,24,single,264,32768,95,223773712
gmimc2,alpha=2,koalabear,16,single,176,131072,95,291058089
gmimc2,alpha=2,koalabear,24,single,264,65536,95,234667821
gmimc2,alpha=2,babybear,16,single,176,131072,95,291352459
gmimc2,alpha=2,babybear,24,single,264,65536,95,234896749
poseidon,,bls12_381,3,single,8+56,16384,95,255328280
poseidon,,bls12_381,4,single,8+56,16384,95,376343204
poseidon,,bn254,3,single,8+56,16384,95,245582838
poseidon,,bn254,4,single,8+56,16384,95,368321453
poseidon,,goldilocks,8,single,8+22,131072,95,334545405
poseidon,,goldilocks,12,single,8+22,65536,95,320207852
poseidon,,mersenne31,16,single,8+14,65536,95,319937647
poseidon,,mersenne31,24,single,8+22,16384,95,225499808
poseidon,,koalabear,16,single,8+20,32768,95,252424313
poseidon,,koalabear,24,single,8+23,16384,95,299985722
poseidon,,babybear,16,single,8+13,65536,95,403505572
poseidon,,babybear,24,single,8+21,16384,95,287502003
poseidon2,,bls12_381,3,single,8+56,65536,95,316527444
poseidon2,,bls12_381,4,single,8+56,32768,95,284726537
poseidon2,,bn254,3,single,8+56,65536,95,309732336
poseidon2,,bn254,4,single,8+56,32768,95,274282139
poseidon2,,goldilocks,8,single,8+22,524288,95,392182923
poseidon2,,goldilocks,12,single,8+22,262144,95,268658641
poseidon2,,mersenne31,16,single,8+14,262144,95,253643040
poseidon2,,mersenne31,24,single,8+22,131072,95,209783057
poseidon2,,koalabear,16,single,8+20,262144,95,285705266
poseidon2,,koalabear,24,single,8+23,131072,95,207125902
poseidon2,,babybear,16,single,8+13,262144,95,306864246
poseidon2,,babybear,24,single,8+21,131072,95,248422133
neptune,,bls12_381,4,single,6+69,32768,95,325161940
neptune,,bn254,4,single,6+69,32768,95,314292948
neptune,,goldilocks,8,single,6+38,262144,95,317229577
neptune,,goldilocks,12,single,6+42,131072,95,304619933
psquarehash,,mersenne31,16,single,52,262144,95,243859127
psquarehash,,mersenne31,24,single,52,262144,95,354924448
psquarehash,,koalabear,16,single,52,262144,95,312691927
psquarehash,,koalabear,24,single,52,131072,95,231753043
psquarehash,,babybear,16,single,52,262144,95,310874010
psquarehash,,babybear,24,single,52,131072,95,232828463
rescue_prime,,bls12_381,3,current,16,1024,95,344617937
rescue_prime,,bls12_381,3,original,14,1024,95,301351905
rescue_prime,,bls12_381,4,current,13,1024,95,374680586
rescue_prime,,bls12_381,4,original,11,1024,95,317096397
rescue_prime,,bn254,3,current,16,1024,95,338023515
rescue_prime,,bn254,3,original,14,1024,95,295761278
rescue_prime,,bn254,4,current,13,1024,95,367570189
rescue_prime,,bn254,4,original,11,1024,95,310995426
rescue_prime,,goldilocks,8,single,8,16384,95,253985140
rescue_prime,,goldilocks,12,single,8,16384,95,394496136
rescue_prime,,mersenne31,16,single,8,16384,95,328981908
rescue_prime,,mersenne31,24,single,8,8192,95,265167186
rescue_prime,,koalabear,16,single,8,8192,95,236404636
rescue_prime,,koalabear,24,single,8,8192,95,380256116
rescue_prime,,babybear,16,single,8,8192,95,237692263
rescue_prime,,babybear,24,single,8,8192,95,389161678
anemoi,,bls12_381,4,current,20,1024,95,288155585
anemoi,,bls12_381,4,original,14,1024,95,201792685
anemoi,,bn254,4,current,20,1024,95,282806569
anemoi,,bn254,4,original,14,2048,95,395909627
anemoi,,goldilocks,8,single,11,32768,95,346698606
anemoi,,goldilocks,12,single,10,16384,95,238389415
anemoi,,mersenne31,16,single,10,32768,95,340194221
anemoi,,mersenne31,24,single,9,16384,95,239655071
anemoi,,koalabear,16,single,10,16384,95,259933956
anemoi,,koalabear,24,single,9,16384,95,363652168
anemoi,,babybear,16,single,9,16384,95,234839912
anemoi,,babybear,24,single,9,16384,95,364915868
griffin,,bls12_381,3,current,20,2048,95,287526079
griffin,,bls12_381,3,original,14,2048,95,201313810
griffin,,bls12_381,4,current,20,2048,95,291261739
griffin,,bls12_381,4,original,11,4096,95,320101263
griffin,,bn254,3,current,20,2048,95,282719176
griffin,,bn254,3,original,14,4096,95,395951706
griffin,,bn254,4,current,20,2048,95,284692784
griffin,,bn254,4,original,11,4096,95,313582550
griffin,,goldilocks,8,single,8,131072,95,282971096
griffin,,goldilocks,12,single,8,131072,95,301669258
arion,,bls12_381,3,single,11,4096,95,345156294
arion,,bls12_381,4,single,10,4096,95,330595463
arion,,bn254,3,single,11,4096,95,332577147
arion,,bn254,4,single,10,4096,95,320263395
grendel,native,bls12_381,3,single,24,256,95,269531581
grendel,native,bn254,3,single,24,256,95,267219811
xhash,XHash8,goldilocks,12,single,6,32768,95,283800867
xhash,XHash12,goldilocks,12,single,6,32768,95,370701300
xhash,XHash16,mersenne31,24,single,6,32768,95,301709252
xhash,XHash24,mersenne31,24,single,6,32768,95,363394416
reinforced_concrete,,bls12_381,3,single,7,131072,95,241681016
reinforced_concrete,,bn254,3,single,7,131072,95,241230394
skyscraper,,bls12_381,4,single,18,262144,95,287646974
skyscraper,,bn254,4,single,18,262144,95,279587242
monolith,,goldilocks,8,single,6,1048576,95,264957624
monolith,,goldilocks,12,single,6,524288,95,205611802
monolith,,mersenne31,16,single,6,524288,95,214861187
monolith,,mersenne31,24,single,6,262144,95,217316004
polocolo,,bls12_381,3,single,6,1024,95,261892466
polocolo,,bls12_381,4,single,5,1024,95,291259715
polocolo,,bn254,3,single,6,1024,95,235247804
polocolo,,bn254,4,single,5,1024,95,262177128
tip4p,,goldilocks,12,single,5,262144,95,331604398
plain,sha256_compress,-,-,single,-,8388608,95,211441657
plain,keccak_f1600,-,-,single,-,524288,95,203461183
plain,blake2b_compress,-,-,single,-,2097152,95,239562507
plain,blake3_compress,-,-,single,-,4194304,95,268737387
gmimc,,bls12_381,3,single,228,16384,96,259719616
gmimc,,bls12_381,4,single,231,16384,96,265574406
gmimc,,bn254,3,single,228,16384,96,252566869
gmimc,,bn254,4,single,231,16384,96,256564709
gmimc,,goldilocks,8,single,68,524288,96,337177342
gmimc,,goldilocks,12,single,93,262144,96,235852304
gmimc,,mersenne31,16,single,158,262144,96,269891293
gmimc,,mersenne31,24,single,335,131072,96,317028490
gmimc,,koalabear,16,single,158,262144,96,305611324
gmimc,,koalabear,24,single,335,131072,96,331928063
gmimc,,babybear,16,single,158,131072,96,246579921
gmimc,,babybear,24,single,335,65536,96,259547463
gmimc2,alpha=8,bls12_381,3,single,63,32768,96,213342599
gmimc2,alpha=8,bls12_381,4,single,64,32768,96,217946111
gmimc2,alpha=8,bn254,3,single,63,32768,96,210335319
gmimc2,alpha=8,bn254,4,single,64,32768,96,214388804
gmimc2,alpha=4,goldilocks,8,single,88,262144,96,294675498
gmimc2,alpha=4,goldilocks,12,single,96,262144,96,363458825
gmimc2,alpha=2,mersenne31,16,single,176,65536,96,202215796
gmimc2,alpha=2,mersenne31,24,single,264,32768,96,222983165
gmimc2,alpha=2,koalabear,16,single,176,131072,96,291428461
gmimc2,alpha=2,koalabear,24,single,264,65536,96,235081864
gmimc2,alpha=2,babybear,16,single,176,131072,96,291348792
gmimc2,alpha=2,babybear,24,single,264,65536,96,234938316
poseidon,,bls12_381,3,single,8+56,16384,96,254807285
poseidon,,bls12_381,4,single,8+56,16384,96,377189734
poseidon,,bn254,3,single,8+56,16384,96,246040863
poseidon,,bn254,4,single,8+56,16384,96,368237455
poseidon,,goldilocks,8,single,8+22,131072,96,334538431
poseidon,,goldilocks,12,single,8+22,65536,96,320176292
poseidon,,mersenne31,16,single,8+14,65536,96,320200177
poseidon,,mersenne31,24,single,8+22,16384,96,226747429
poseidon,,koalabear,16,single,8+20,32768,96,252360764
poseidon,,koalabear,24,single,8+23,16384,96,299849567
poseidon,,babybear,16,single,8+13,65536,96,402504912
poseidon,,babybear,24,single,8+21,16384,96,286936045
poseidon2,,bls12_381,3,single,8+56,65536,96,316761010
poseidon2,,bls12_381,4,single,8+56,32768,96,284919286
poseidon2,,bn254,3,single,8+56,65536,96,309814439
poseidon2,,bn254,4,single,8+56,32768,96,274200666
poseidon2,,goldilocks,8,single,8+22,524288,96,392234318
poseidon2,,goldilocks,12,single,8+22,262144,96,268905180
poseidon2,,mersenne31,16,single,8+14,262144,96,253078214
poseidon2,,mersenne31,24,single,8+22,131072,96,210221737
poseidon2,,koalabear,16,single,8+20,262144,96,284530109
poseidon2,,koalabear,24,single,8+23,131072,96,208661310
poseidon2,,babybear,16,single,8+13,262144,96,306372777
poseidon2,,babybear,24,single,8+21,131072,96,248425158
neptune,,bls12_381,4,single,6+69,32768,96,326296569
neptune,,bn254,4,single,6+69,32768,96,315146733
neptune,,goldilocks,8,single,6+38,262144,96,317183530
neptune,,goldilocks,12,single,6+42,131072,96,304537817
psquarehash,,mersenne31,16,single,52,262144,96,244390599
psquarehash,,mersenne31,24,single,52,262144,96,354926891
psquarehash,,koalabear,16,single,52,262144,96,312765393
psquarehash,,koalabear,24,single,52,131072,96,231808596
psquarehash,,babybear,16,single,52,262144,96,311911237
