# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 034f65a85002594e7ad8ca6dd70ecf52e1169ff2
# git_state: clean
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
rescue_prime,,babybear,16,single,8,8192,23,245115404
rescue_prime,,babybear,24,single,8,8192,23,395157898
anemoi,,bls12_381,4,current,20,1024,23,288266436
anemoi,,bls12_381,4,original,14,1024,23,201845080
anemoi,,bn254,4,current,20,1024,23,282849796
anemoi,,bn254,4,original,14,2048,23,396025699
anemoi,,goldilocks,8,single,11,32768,23,346894264
anemoi,,goldilocks,12,single,10,16384,23,238342791
anemoi,,mersenne31,16,single,10,32768,23,342279642
anemoi,,mersenne31,24,single,9,16384,23,239891213
anemoi,,koalabear,16,single,10,16384,23,246745480
anemoi,,koalabear,24,single,9,16384,23,345045630
anemoi,,babybear,16,single,9,16384,23,241553700
anemoi,,babybear,24,single,9,16384,23,374195333
griffin,,bls12_381,3,current,20,2048,23,285928347
griffin,,bls12_381,3,original,14,4096,23,399863169
griffin,,bls12_381,4,current,20,2048,23,288016459
griffin,,bls12_381,4,original,11,4096,23,316602017
griffin,,bn254,3,current,20,2048,23,280761014
griffin,,bn254,3,original,14,4096,23,392918614
griffin,,bn254,4,current,20,2048,23,282562469
griffin,,bn254,4,original,11,4096,23,311310621
griffin,,goldilocks,8,single,8,131072,23,282022981
griffin,,goldilocks,12,single,8,131072,23,301443977
arion,,bls12_381,3,single,11,4096,23,341865940
arion,,bls12_381,4,single,10,4096,23,329973860
arion,,bn254,3,single,11,4096,23,333098699
arion,,bn254,4,single,10,4096,23,320805692
grendel,native,bls12_381,3,current,24,256,23,264688964
grendel,native,bls12_381,3,original,14,512,23,298028586
grendel,native,bls12_381,4,current,23,256,23,340665807
grendel,native,bls12_381,4,original,12,512,23,339671770
grendel,native,bn254,3,current,24,256,23,263425213
grendel,native,bn254,3,original,14,512,23,293488402
grendel,native,bn254,4,current,23,256,23,336982906
grendel,native,bn254,4,original,12,512,23,336904830
xhash,XHash8,goldilocks,12,single,6,32768,23,283726364
xhash,XHash12,goldilocks,12,single,6,32768,23,370908300
xhash,XHash16,mersenne31,24,single,6,32768,23,302272735
xhash,XHash24,mersenne31,24,single,6,32768,23,361072274
reinforced_concrete,,bls12_381,3,single,7,131072,23,242441008
reinforced_concrete,,bn254,3,single,7,131072,23,243741056
skyscraper,,bls12_381,4,single,18,262144,23,325012431
skyscraper,,bn254,4,single,18,262144,23,316229622
monolith,,goldilocks,8,single,6,1048576,23,265451459
monolith,,goldilocks,12,single,6,524288,23,205849882
monolith,,mersenne31,16,single,6,524288,23,214971644
monolith,,mersenne31,24,single,6,262144,23,218605695
polocolo,,bls12_381,3,single,6,1024,23,263683917
polocolo,,bls12_381,4,single,5,1024,23,293216454
polocolo,,bn254,3,single,6,1024,23,237122340
polocolo,,bn254,4,single,5,1024,23,264205632
tip4p,,goldilocks,12,single,5,262144,23,332128606
plain,sha256_compress,-,-,single,-,8388608,23,211623059
plain,keccak_f1600,-,-,single,-,524288,23,203393342
plain,blake2b_compress,-,-,single,-,2097152,23,239985419
plain,blake3_compress,-,-,single,-,4194304,23,273579055
gmimc,,bls12_381,3,single,228,16384,24,260774501
gmimc,,bls12_381,4,single,231,16384,24,269131225
gmimc,,bn254,3,single,228,16384,24,250240660
gmimc,,bn254,4,single,231,16384,24,256973850
gmimc,,goldilocks,8,single,68,524288,24,337262979
gmimc,,goldilocks,12,single,93,262144,24,235278224
gmimc,,mersenne31,16,single,158,262144,24,268198352
gmimc,,mersenne31,24,single,335,131072,24,324144349
gmimc,,koalabear,16,single,158,262144,24,305927944
gmimc,,koalabear,24,single,335,131072,24,331790675
gmimc,,babybear,16,single,158,131072,24,246453294
gmimc,,babybear,24,single,335,65536,24,259728587
gmimc2,alpha=8,bls12_381,3,single,63,32768,24,225216787
gmimc2,alpha=8,bls12_381,4,single,64,32768,24,231618948
gmimc2,alpha=8,bn254,3,single,63,32768,24,220430053
gmimc2,alpha=8,bn254,4,single,64,32768,24,224769861
gmimc2,alpha=4,goldilocks,8,single,88,262144,24,293697984
gmimc2,alpha=4,goldilocks,12,single,96,262144,24,361275574
gmimc2,alpha=2,mersenne31,16,single,176,65536,24,201514652
gmimc2,alpha=2,mersenne31,24,single,264,32768,24,223894196
gmimc2,alpha=2,koalabear,16,single,176,131072,24,290647114
gmimc2,alpha=2,koalabear,24,single,264,65536,24,233402971
gmimc2,alpha=2,babybear,16,single,176,131072,24,290340551
gmimc2,alpha=2,babybear,24,single,264,65536,24,239815743
poseidon,,bls12_381,3,single,8+56,16384,24,254706915
poseidon,,bls12_381,4,single,8+56,16384,24,381694653
poseidon,,bn254,3,single,8+56,16384,24,245831122
poseidon,,bn254,4,single,8+56,16384,24,369859021
poseidon,,goldilocks,8,single,8+22,131072,24,324568541
poseidon,,goldilocks,12,single,8+22,65536,24,309659226
poseidon,,mersenne31,16,single,8+14,65536,24,324005609
poseidon,,mersenne31,24,single,8+22,16384,24,227491527
poseidon,,koalabear,16,single,8+20,32768,24,252996479
poseidon,,koalabear,24,single,8+23,16384,24,303409769
poseidon,,babybear,16,single,8+13,32768,24,201588761
poseidon,,babybear,24,single,8+21,16384,24,287875415
poseidon2,,bls12_381,3,single,8+56,65536,24,316474128
poseidon2,,bls12_381,4,single,8+56,32768,24,286655336
poseidon2,,bn254,3,single,8+56,65536,24,310535282
poseidon2,,bn254,4,single,8+56,32768,24,274208601
poseidon2,,goldilocks,8,single,8+22,524288,24,391112920
poseidon2,,goldilocks,12,single,8+22,262144,24,272130348
poseidon2,,mersenne31,16,single,8+14,262144,24,252807055
poseidon2,,mersenne31,24,single,8+22,131072,24,210371821
poseidon2,,koalabear,16,single,8+20,262144,24,279323778
poseidon2,,koalabear,24,single,8+23,131072,24,206063812
poseidon2,,babybear,16,single,8+13,262144,24,307433266
poseidon2,,babybear,24,single,8+21,131072,24,247950411
neptune,,bls12_381,4,single,6+69,32768,24,324296944
neptune,,bn254,4,single,6+69,32768,24,314881342
neptune,,goldilocks,8,single,6+38,262144,24,318519880
neptune,,goldilocks,12,single,6+42,131072,24,303293292
psquarehash,,mersenne31,16,single,52,262144,24,244151603
psquarehash,,mersenne31,24,single,52,262144,24,354856240
psquarehash,,koalabear,16,single,52,262144,24,311984860
psquarehash,,koalabear,24,single,52,131072,24,231168537
psquarehash,,babybear,16,single,52,262144,24,311268573
psquarehash,,babybear,24,single,52,131072,24,232464517
rescue_prime,,bls12_381,3,current,16,1024,24,345150466
rescue_prime,,bls12_381,3,original,14,1024,24,301918573
rescue_prime,,bls12_381,4,current,13,1024,24,375785504
rescue_prime,,bls12_381,4,original,11,1024,24,317875136
rescue_prime,,bn254,3,current,16,1024,24,338007260
rescue_prime,,bn254,3,original,14,1024,24,295719220
rescue_prime,,bn254,4,current,13,1024,24,366238576
rescue_prime,,bn254,4,original,11,1024,24,309898212
rescue_prime,,goldilocks,8,single,8,16384,24,252738276
rescue_prime,,goldilocks,12,single,8,16384,24,393809088
rescue_prime,,mersenne31,16,single,8,16384,24,328035760
rescue_prime,,mersenne31,24,single,8,8192,24,265285238
rescue_prime,,koalabear,16,single,8,8192,24,224148661
rescue_prime,,koalabear,24,single,8,8192,24,363546186
rescue_prime,,babybear,16,single,8,8192,24,244924678
rescue_prime,,babybear,24,single,8,8192,24,393755077
anemoi,,bls12_381,4,current,20,1024,24,287911202
anemoi,,bls12_381,4,original,14,1024,24,202073506
anemoi,,bn254,4,current,20,1024,24,282588127
anemoi,,bn254,4,original,14,2048,24,395589695
anemoi,,goldilocks,8,single,11,32768,24,346565470
anemoi,,goldilocks,12,single,10,16384,24,238268231
anemoi,,mersenne31,16,single,10,32768,24,339979765
anemoi,,mersenne31,24,single,9,16384,24,240085587
anemoi,,koalabear,16,single,10,16384,24,245983576
anemoi,,koalabear,24,single,9,16384,24,344911750
anemoi,,babybear,16,single,9,16384,24,240548952
anemoi,,babybear,24,single,9,16384,24,373479054
griffin,,bls12_381,3,current,20,2048,24,286398686
griffin,,bls12_381,3,original,14,4096,24,401319711
griffin,,bls12_381,4,current,20,2048,24,287878170
griffin,,bls12_381,4,original,11,4096,24,316492473
griffin,,bn254,3,current,20,2048,24,280674983
griffin,,bn254,3,original,14,4096,24,393008041
griffin,,bn254,4,current,20,2048,24,282464566
griffin,,bn254,4,original,11,4096,24,311183784
griffin,,goldilocks,8,single,8,131072,24,282921239
griffin,,goldilocks,12,single,8,131072,24,301015475
arion,,bls12_381,3,single,11,4096,24,342361736
arion,,bls12_381,4,single,10,4096,24,330619136
arion,,bn254,3,single,11,4096,24,333027025
arion,,bn254,4,single,10,4096,24,320717076
grendel,native,bls12_381,3,current,24,256,24,264718029
grendel,native,bls12_381,3,original,14,512,24,298268874
grendel,native,bls12_381,4,current,23,256,24,340857295
grendel,native,bls12_381,4,original,12,512,24,340137120
grendel,native,bn254,3,current,24,256,24,263333251
grendel,native,bn254,3,original,14,512,24,294559985
grendel,native,bn254,4,current,23,256,24,336973328
grendel,native,bn254,4,original,12,512,24,336342560
xhash,XHash8,goldilocks,12,single,6,32768,24,283654219
xhash,XHash12,goldilocks,12,single,6,32768,24,370125899
xhash,XHash16,mersenne31,24,single,6,32768,24,301210851
xhash,XHash24,mersenne31,24,single,6,32768,24,363126792
reinforced_concrete,,bls12_381,3,single,7,131072,24,241950111
reinforced_concrete,,bn254,3,single,7,131072,24,243039115
skyscraper,,bls12_381,4,single,18,262144,24,324912744
skyscraper,,bn254,4,single,18,262144,24,315934921
monolith,,goldilocks,8,single,6,1048576,24,266259589
monolith,,goldilocks,12,single,6,524288,24,205049417
monolith,,mersenne31,16,single,6,524288,24,214922813
monolith,,mersenne31,24,single,6,262144,24,218487043
polocolo,,bls12_381,3,single,6,1024,24,263483693
polocolo,,bls12_381,4,single,5,1024,24,292951510
polocolo,,bn254,3,single,6,1024,24,236869287
polocolo,,bn254,4,single,5,1024,24,264078674
tip4p,,goldilocks,12,single,5,262144,24,331833936
plain,sha256_compress,-,-,single,-,8388608,24,211334720
plain,keccak_f1600,-,-,single,-,524288,24,203160878
plain,blake2b_compress,-,-,single,-,2097152,24,240421013
plain,blake3_compress,-,-,single,-,4194304,24,272239352
gmimc,,bls12_381,3,single,228,16384,25,260873396
gmimc,,bls12_381,4,single,231,16384,25,265871084
gmimc,,bn254,3,single,228,16384,25,249730317
gmimc,,bn254,4,single,231,16384,25,254164622
gmimc,,goldilocks,8,single,68,524288,25,337558391
gmimc,,goldilocks,12,single,93,262144,25,235062642
gmimc,,mersenne31,16,single,158,262144,25,267612647
gmimc,,mersenne31,24,single,335,131072,25,320681750
gmimc,,koalabear,16,single,158,262144,25,305861300
gmimc,,koalabear,24,single,335,131072,25,327970908
gmimc,,babybear,16,single,158,131072,25,246120161
gmimc,,babybear,24,single,335,65536,25,259775104
gmimc2,alpha=8,bls12_381,3,single,63,32768,25,224922627
gmimc2,alpha=8,bls12_381,4,single,64,32768,25,229704571
gmimc2,alpha=8,bn254,3,single,63,32768,25,220484125
gmimc2,alpha=8,bn254,4,single,64,32768,25,223378062
gmimc2,alpha=4,goldilocks,8,single,88,262144,25,293610511
gmimc2,alpha=4,goldilocks,12,single,96,262144,25,361195504
gmimc2,alpha=2,mersenne31,16,single,176,65536,25,201617605
gmimc2,alpha=2,mersenne31,24,single,264,32768,25,224233489
gmimc2,alpha=2,koalabear,16,single,176,131072,25,290248189
gmimc2,alpha=2,koalabear,24,single,264,65536,25,233024725
gmimc2,alpha=2,babybear,16,single,176,131072,25,290181173
gmimc2,alpha=2,babybear,24,single,264,65536,25,234996518
poseidon,,bls12_381,3,single,8+56,16384,25,254280068
poseidon,,bls12_381,4,single,8+56,16384,25,380248011
poseidon,,bn254,3,single,8+56,16384,25,245459538
poseidon,,bn254,4,single,8+56,16384,25,368559112
poseidon,,goldilocks,8,single,8+22,131072,25,324156081
poseidon,,goldilocks,12,single,8+22,65536,25,308777528
poseidon,,mersenne31,16,single,8+14,65536,25,324459397
poseidon,,mersenne31,24,single,8+22,16384,25,229163330
poseidon,,koalabear,16,single,8+20,32768,25,252323582
poseidon,,koalabear,24,single,8+23,16384,25,303148291
poseidon,,babybear,16,single,8+13,32768,25,201226664
poseidon,,babybear,24,single,8+21,16384,25,287746495
poseidon2,,bls12_381,3,single,8+56,65536,25,316407725
poseidon2,,bls12_381,4,single,8+56,32768,25,285411523
poseidon2,,bn254,3,single,8+56,65536,25,310139694
poseidon2,,bn254,4,single,8+56,32768,25,274597438
poseidon2,,goldilocks,8,single,8+22,524288,25,390617244
poseidon2,,goldilocks,12,single,8+22,262144,25,271822794
poseidon2,,mersenne31,16,single,8+14,262144,25,252924645
poseidon2,,mersenne31,24,single,8+22,131072,25,210610186
poseidon2,,koalabear,16,single,8+20,262144,25,279031823
poseidon2,,koalabear,24,single,8+23,131072,25,205780813
poseidon2,,babybear,16,single,8+13,262144,25,307186415
poseidon2,,babybear,24,single,8+21,131072,25,247789340
neptune,,bls12_381,4,single,6+69,32768,25,323912996
neptune,,bn254,4,single,6+69,32768,25,312231091
neptune,,goldilocks,8,single,6+38,262144,25,318321730
neptune,,goldilocks,12,single,6+42,131072,25,302986459
psquarehash,,mersenne31,16,single,52,262144,25,243854629
psquarehash,,mersenne31,24,single,52,262144,25,354792401
psquarehash,,koalabear,16,single,52,262144,25,311795668
psquarehash,,koalabear,24,single,52,131072,25,231900915
psquarehash,,babybear,16,single,52,262144,25,309257975
psquarehash,,babybear,24,single,52,131072,25,230774020
rescue_prime,,bls12_381,3,current,16,1024,25,344697891
rescue_prime,,bls12_381,3,original,14,1024,25,301717487
rescue_prime,,bls12_381,4,current,13,1024,25,374656594
rescue_prime,,bls12_381,4,original,11,1024,25,317072947
rescue_prime,,bn254,3,current,16,1024,25,337936829
rescue_prime,,bn254,3,original,14,1024,25,295646043
rescue_prime,,bn254,4,current,13,1024,25,367305920
rescue_prime,,bn254,4,original,11,1024,25,310912577
rescue_prime,,goldilocks,8,single,8,16384,25,252758825
rescue_prime,,goldilocks,12,single,8,16384,25,393726353
rescue_prime,,mersenne31,16,single,8,16384,25,327719258
rescue_prime,,mersenne31,24,single,8,8192,25,265030062
rescue_prime,,koalabear,16,single,8,8192,25,224826578
rescue_prime,,koalabear,24,single,8,8192,25,362470917
rescue_prime,,babybear,16,single,8,8192,25,245099675
rescue_prime,,babybear,24,single,8,8192,25,394114639
anemoi,,bls12_381,4,current,20,1024,25,287816776
anemoi,,bls12_381,4,original,14,1024,25,201419815
anemoi,,bn254,4,current,20,1024,25,282504832
anemoi,,bn254,4,original,14,2048,25,395439274
anemoi,,goldilocks,8,single,11,32768,25,346417163
anemoi,,goldilocks,12,single,10,16384,25,238281867
anemoi,,mersenne31,16,single,10,32768,25,340678861
anemoi,,mersenne31,24,single,9,16384,25,239582377
anemoi,,koalabear,16,single,10,16384,25,245831552
anemoi,,koalabear,24,single,9,16384,25,344887535
anemoi,,babybear,16,single,9,16384,25,239995599
anemoi,,babybear,24,single,9,16384,25,372994208
griffin,,bls12_381,3,current,20,2048,25,285195479
griffin,,bls12_381,3,original,14,4096,25,399357254
griffin,,bls12_381,4,current,20,2048,25,288262869
griffin,,bls12_381,4,original,11,4096,25,316243297
griffin,,bn254,3,current,20,2048,25,280630108
griffin,,bn254,3,original,14,4096,25,392682804
griffin,,bn254,4,current,20,2048,25,282347378
griffin,,bn254,4,original,11,4096,25,311222307
griffin,,goldilocks,8,single,8,131072,25,283213676
griffin,,goldilocks,12,single,8,131072,25,300714333
arion,,bls12_381,3,single,11,4096,25,341393076
arion,,bls12_381,4,single,10,4096,25,329713044
arion,,bn254,3,single,11,4096,25,332943489
arion,,bn254,4,single,10,4096,25,320601870
grendel,native,bls12_381,3,current,24,256,25,265461058
grendel,native,bls12_381,3,original,14,512,25,297697246
grendel,native,bls12_381,4,current,23,256,25,340404790
grendel,native,bls12_381,4,original,12,512,25,340095512
grendel,native,bn254,3,current,24,256,25,262962649
grendel,native,bn254,3,original,14,512,25,293498793
grendel,native,bn254,4,current,23,256,25,336542894
grendel,native,bn254,4,original,12,512,25,337162411
xhash,XHash8,goldilocks,12,single,6,32768,25,283412357
xhash,XHash12,goldilocks,12,single,6,32768,25,369920075
xhash,XHash16,mersenne31,24,single,6,32768,25,300692192
xhash,XHash24,mersenne31,24,single,6,32768,25,362343719
reinforced_concrete,,bls12_381,3,single,7,131072,25,242770954
reinforced_concrete,,bn254,3,single,7,131072,25,243032823
skyscraper,,bls12_381,4,single,18,262144,25,324813990
skyscraper,,bn254,4,single,18,262144,25,315471375
monolith,,goldilocks,8,single,6,1048576,25,266237498
monolith,,goldilocks,12,single,6,524288,25,204944310
monolith,,mersenne31,16,single,6,524288,25,215191596
monolith,,mersenne31,24,single,6,262144,25,218734746
polocolo,,bls12_381,3,single,6,1024,25,264284389
polocolo,,bls12_381,4,single,5,1024,25,292875328
polocolo,,bn254,3,single,6,1024,25,236733013
polocolo,,bn254,4,single,5,1024,25,263900091
tip4p,,goldilocks,12,single,5,262144,25,332158743
plain,sha256_compress,-,-,single,-,8388608,25,211412525
plain,keccak_f1600,-,-,single,-,524288,25,203370550
plain,blake2b_compress,-,-,single,-,2097152,25,240632368
plain,blake3_compress,-,-,single,-,4194304,25,273464661
gmimc,,bls12_381,3,single,228,16384,26,260678232
gmimc,,bls12_381,4,single,231,16384,26,265768322
gmimc,,bn254,3,single,228,16384,26,249580506
gmimc,,bn254,4,single,231,16384,26,253385286
gmimc,,goldilocks,8,single,68,524288,26,336951126
gmimc,,goldilocks,12,single,93,262144,26,236751758
gmimc,,mersenne31,16,single,158,262144,26,267197923
gmimc,,mersenne31,24,single,335,131072,26,312965262
gmimc,,koalabear,16,single,158,262144,26,305607947
gmimc,,koalabear,24,single,335,131072,26,341162295
gmimc,,babybear,16,single,158,131072,26,246196284
gmimc,,babybear,24,single,335,65536,26,259527852
gmimc2,alpha=8,bls12_381,3,single,63,32768,26,224983260
gmimc2,alpha=8,bls12_381,4,single,64,32768,26,231558175
gmimc2,alpha=8,bn254,3,single,63,32768,26,220513859
gmimc2,alpha=8,bn254,4,single,64,32768,26,224902911
gmimc2,alpha=4,goldilocks,8,single,88,262144,26,293555218
gmimc2,alpha=4,goldilocks,12,single,96,262144,26,360207018
gmimc2,alpha=2,mersenne31,16,single,176,65536,26,201620691
gmimc2,alpha=2,mersenne31,24,single,264,32768,26,223928720
gmimc2,alpha=2,koalabear,16,single,176,131072,26,290179911
gmimc2,alpha=2,koalabear,24,single,264,65536,26,234132253
gmimc2,alpha=2,babybear,16,single,176,131072,26,291130538
gmimc2,alpha=2,babybear,24,single,264,65536,26,236024199
poseidon,,bls12_381,3,single,8+56,16384,26,256304921
poseidon,,bls12_381,4,single,8+56,16384,26,382597331
poseidon,,bn254,3,single,8+56,16384,26,246321538
poseidon,,bn254,4,single,8+56,16384,26,368784493
poseidon,,goldilocks,8,single,8+22,131072,26,324507168
poseidon,,goldilocks,12,single,8+22,65536,26,309792845
poseidon,,mersenne31,16,single,8+14,65536,26,326118247
poseidon,,mersenne31,24,single,8+22,16384,26,226856981
poseidon,,koalabear,16,single,8+20,32768,26,253026095
poseidon,,koalabear,24,single,8+23,16384,26,303773389
poseidon,,babybear,16,single,8+13,32768,26,201033784
poseidon,,babybear,24,single,8+21,16384,26,288906652
poseidon2,,bls12_381,3,single,8+56,65536,26,319623221
poseidon2,,bls12_381,4,single,8+56,32768,26,286780490
poseidon2,,bn254,3,single,8+56,65536,26,310773407
poseidon2,,bn254,4,single,8+56,32768,26,274187993
poseidon2,,goldilocks,8,single,8+22,524288,26,391222656
poseidon2,,goldilocks,12,single,8+22,262144,26,272377489
poseidon2,,mersenne31,16,single,8+14,262144,26,253065999
poseidon2,,mersenne31,24,single,8+22,131072,26,210286672
